product,Question,Response,Sentiment Score,Response value,lemm
BBQ - Test 14,Product Improvement,the flavor - too smoky and this one has the creamy texture when chewed too,0,,"['flavor', 'smoky', 'one', 'creamy', 'texture', 'chew']"
BBQ - Control (Texas BBQ),Product Improvement,I don't think anything needs to be changed with this product,0,,"['dont', 'think', 'anything', 'need', 'change', 'product']"
BBQ - Test 13,Product Improvement,I think it might taste a little better with a cheese flavored added to it,38.32,,"['think', 'might', 'taste', 'little', 'good', 'cheese', 'flavor', 'add']"
BBQ - Test 14,Product Improvement,I think the taste is not that much of a bbq flavor.   I would maybe add some bigger nuts like almonds or pecans,5.16,,"['think', 'taste', 'much', 'bbq', 'flavor', 'would', 'maybe', 'add', 'big', 'nut', 'like', 'almond', 'pecan']"
BBQ - Control (Texas BBQ),Product Improvement,i would tone down the zingy flavor a bit. It is a bit much at first but in the end i think it was ok.,42.15,,"['would', 'tone', 'zingy', 'flavor', 'bit', 'bit', 'much', 'first', 'end', 'think', 'ok']"
BBQ - Test 13,Product Improvement,i would make the taste more of a bbq flavor. i feel like it's bland,36.12,,"['would', 'make', 'taste', 'bbq', 'flavor', 'feel', 'like', 'bland']"
BBQ - Test 14,Product Improvement,i dont know what i would do to improve upon this product. this bar was the best of the bars.,79.64,,"['dont', 'know', 'would', 'improve', 'upon', 'product', 'bar', 'best', 'bar']"
BBQ - Control (Texas BBQ),Product Improvement,Nothing,0,,['nothing']
BBQ - Test 13,Product Improvement,The bar is crumbly,0,,"['bar', 'crumbly']"
BBQ - Test 14,Product Improvement,stronger flavors of BBQ,38.18,,"['strong', 'flavor', 'bbq']"
BBQ - Control (Texas BBQ),Product Improvement,I would make it a more subdued bbq flavor.,0,,"['would', 'make', 'subdued', 'bbq', 'flavor']"
BBQ - Test 13,Product Improvement,A little less BBQ flavor and more nut flavor.,0,,"['little', 'less', 'bbq', 'flavor', 'nut', 'flavor']"
BBQ - Test 14,Product Improvement,A little less BBQ flavor and more of the nut flavor.,0,,"['little', 'less', 'bbq', 'flavor', 'nut', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,Better flavor,44.04,,"['well', 'flavor']"
BBQ - Test 13,Product Improvement,After taste is a little too artificial/plasticky,0,,"['taste', 'little', 'artificialplasticky']"
BBQ - Test 14,Product Improvement,The taste is a little offlike chemical-y,0,,"['taste', 'little', 'off\x97like', 'chemicaly']"
BBQ - Control (Texas BBQ),Product Improvement,I would make it a little bit bigger or have two bars per pack,0,,"['would', 'make', 'little', 'bit', 'big', 'two', 'bar', 'per', 'pack']"
BBQ - Test 13,Product Improvement,I would make the serving size bigger or add another bar to the package and make it a two bar pack,0,,"['would', 'make', 'serve', 'size', 'big', 'add', 'another', 'bar', 'package', 'make', 'two', 'bar', 'pack']"
BBQ - Test 14,Product Improvement,I would make the bar a little bit bigger or offer it as a two bar pack,0,,"['would', 'make', 'bar', 'little', 'bit', 'big', 'offer', 'two', 'bar', 'pack']"
BBQ - Control (Texas BBQ),Product Improvement,a little sweeter and little spicer flavor,0,,"['little', 'sweet', 'little', 'spicer', 'flavor']"
BBQ - Test 13,Product Improvement,make it a little sweeter,0,,"['make', 'little', 'sweeter']"
BBQ - Test 14,Product Improvement,make it sweeter,0,,"['make', 'sweeter']"
BBQ - Control (Texas BBQ),Product Improvement,I would leave it the same as it is honestly.,42.15,,"['would', 'leave', 'honestly']"
BBQ - Test 13,Product Improvement,add more flavor,0,,"['add', 'flavor']"
BBQ - Test 14,Product Improvement,more flavor,0,,['flavor']
BBQ - Control (Texas BBQ),Product Improvement,The overall taste it barely has a barbeque flavor.  It really taste like a bunch of seasonings that doesn't match well blended.,24.16,,"['overall', 'taste', 'barely', 'barbeque', 'flavor', 'really', 'taste', 'like', 'bunch', 'seasoning', 'doesnt', 'match', 'well', 'blend']"
BBQ - Test 13,Product Improvement,taste the seasoning blend needs a big improvement.,45.88,,"['taste', 'season', 'blend', 'need', 'big', 'improvement']"
BBQ - Test 14,Product Improvement,Add more barbeque flavor and less of whatever season blend chosen.  Use more of a KC Masterpiece or Sweet Baby Rays flavor,81.07,,"['add', 'barbeque', 'flavor', 'less', 'whatever', 'season', 'blend', 'choose', 'use', 'kc', 'masterpiece', 'sweet', 'baby', 'ray', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,"It may just be in my head, but bbq flavor doesn't fit in a bar for me. Perhaps tone the bbq down. It does make me want another bite, but I doubt I would purchase it. I feel like I would still grab chips instead of this healthy alternative.",45.38,,"['may', 'head', 'bbq', 'flavor', 'doesnt', 'fit', 'bar', 'perhaps', 'tone', 'bbq', 'make', 'want', 'another', 'bite', 'doubt', 'would', 'purchase', 'feel', 'like', 'would', 'still', 'grab', 'chip', 'instead', 'healthy', 'alternative']"
BBQ - Test 13,Product Improvement,Not include the bbq flavor,0,,"['include', 'bbq', 'flavor']"
BBQ - Test 14,Product Improvement,"Less bbq flavor. I answered a question saying this is what I'd expect it to taste like, but it actually is a bit worse than I expected.",-52.67,,"['less', 'bbq', 'flavor', 'answer', 'question', 'say', 'id', 'expect', 'taste', 'like', 'actually', 'bite', 'bad', 'expect']"
BBQ - Control (Texas BBQ),Product Improvement,a very tiny increase in sweetness and a litle less throat burn,69.83,,"['tiny', 'increase', 'sweetness', 'litle', 'less', 'throat', 'burn']"
BBQ - Test 13,Product Improvement,slight bit sweeter,0,,"['slight', 'bit', 'sweeter']"
BBQ - Test 14,Product Improvement,"slightly less smoke, slightly more sweet",46.15,,"['slightly', 'less', 'smoke', 'slightly', 'sweet']"
BBQ - Control (Texas BBQ),Product Improvement,"I could do a little more flavor myself, more nuts.  The bar had started to crumble in packing by the time I opened it, but the level of crunch is perfect.  Too hard would be a downfall.",56.52,,"['could', 'little', 'flavor', 'nut', 'bar', 'start', 'crumble', 'packing', 'time', 'open', 'level', 'crunch', 'perfect', 'hard', 'would', 'downfall']"
BBQ - Test 13,Product Improvement,More nuts!,-43.76,,['nut']
BBQ - Test 14,Product Improvement,"I believe it's goods as is, me personally could use more BBQ flavor.  But honestly, I think the light flavor makes you want to eat more!",69.48,,"['believe', 'good', 'personally', 'could', 'use', 'bbq', 'flavor', 'honestly', 'think', 'light', 'flavor', 'make', 'want', 'eat']"
BBQ - Control (Texas BBQ),Product Improvement,Add just a touch of sweetness. Make it a tad less crumbly.,49.39,,"['add', 'touch', 'sweetness', 'make', 'tad', 'less', 'crumbly']"
BBQ - Test 13,Product Improvement,Cook it for a little less time. It tastes a little burnt.,0,,"['cook', 'little', 'less', 'time', 'taste', 'little', 'burnt']"
BBQ - Test 14,Product Improvement,"Make it a tad less crunchy, and perhaps add a tiny bit of sweetness.",49.39,,"['make', 'tad', 'less', 'crunchy', 'perhaps', 'add', 'tiny', 'bit', 'sweetness']"
BBQ - Control (Texas BBQ),Product Improvement,"Slightly more flavor needs to be added, not quiet as hard",7.62,,"['slightly', 'flavor', 'need', 'added', 'quiet', 'hard']"
BBQ - Test 13,Product Improvement,Nothing,0,,['nothing']
BBQ - Test 14,Product Improvement,It doesn't seem to have been as hard as the other two,-10.27,,"['doesnt', 'seem', 'hard', 'two']"
BBQ - Control (Texas BBQ),Product Improvement,"A little too bitter - too much paprika or chili powder, very dry finish",-36.57,,"['little', 'bitter', 'much', 'paprika', 'chili', 'powder', 'dry', 'finish']"
BBQ - Test 13,Product Improvement,"Bitter, too strong of a smell and a pungent flavor that is disgusting",-44.04,,"['bitter', 'strong', 'smell', 'pungent', 'flavor', 'disgust']"
BBQ - Test 14,Product Improvement,"Maybe a bit of cheesy flavor, like cheddar",36.12,,"['maybe', 'bit', 'cheesy', 'flavor', 'like', 'cheddar']"
BBQ - Control (Texas BBQ),Product Improvement,Nothing,0,,['nothing']
BBQ - Test 13,Product Improvement,Different color,0,,"['different', 'color']"
BBQ - Test 14,Product Improvement,More crunch,0,,['crunch']
BBQ - Control (Texas BBQ),Product Improvement,Nothing,0,,['nothing']
BBQ - Test 13,Product Improvement,Nothing,0,,['nothing']
BBQ - Test 14,Product Improvement,Nothing,0,,['nothing']
BBQ - Control (Texas BBQ),Product Improvement,a tad less crunchy and more bbq!!,0,,"['tad', 'less', 'crunchy', 'bbq']"
BBQ - Test 13,Product Improvement,add a little more flavor,0,,"['add', 'little', 'flavor']"
BBQ - Test 14,Product Improvement,More flavor and less crunchy,0,,"['flavor', 'less', 'crunchy']"
BBQ - Control (Texas BBQ),Product Improvement,"It was a little too sweet for my liking. I was looking for a savory bar, but this was sweet and salty.",74.25,,"['little', 'sweet', 'like', 'look', 'savory', 'bar', 'sweet', 'salty']"
BBQ - Test 13,Product Improvement,"I would like to taste to be stronger while eating. most of the pleasant taste comes as an after taaste, after I have swallowed the product.    In the look, i would make it more airy and less dense, to mimic more the nature valley crunchy bars. These bars look sloppily made.",82.55,,"['would', 'like', 'taste', 'strong', 'eat', 'pleasant', 'taste', 'come', 'taaste', 'swallow', 'product', 'look', 'would', 'make', 'airy', 'less', 'dense', 'mimic', 'nature', 'valley', 'crunchy', 'bar', 'bar', 'look', 'sloppily', 'make']"
BBQ - Test 14,Product Improvement,"I would like this product to be slightly crunchier, as well as change the look. The bar is very bland and orange colored.",51.65,,"['would', 'like', 'product', 'slightly', 'crunchier', 'well', 'change', 'look', 'bar', 'bland', 'orange', 'color']"
BBQ - Control (Texas BBQ),Product Improvement,make it more sweet,50.95,,"['make', 'sweet']"
BBQ - Test 13,Product Improvement,add a lil more sweetness,54.13,,"['add', 'lil', 'sweetness']"
BBQ - Test 14,Product Improvement,needs a lil more sweet,50.95,,"['need', 'lil', 'sweet']"
BBQ - Control (Texas BBQ),Product Improvement,"Its a little too spicy. Also its a little wide - a longer, more narrow shape would be better.",44.04,,"['it\x92s', 'little', 'spicy', 'also', 'it\x92s', 'little', 'wide', 'long', 'narrow', 'shape', 'would', 'better']"
BBQ - Test 13,Product Improvement,"Its a little wide - a longer, more narrow shape would be better. Also this is the saltiest of the three, so lower the sodium. It definitely tastes unhealthy.",-16.95,,"['it\x92s', 'little', 'wide', 'long', 'narrow', 'shape', 'would', 'better', 'also', 'salty', 'three', 'low', 'sodium', 'definitely', 'taste', 'unhealthy']"
BBQ - Test 14,Product Improvement,"Its a little wide - a longer, more narrow shape would be better.",44.04,,"['it\x92s', 'little', 'wide', 'long', 'narrow', 'shape', 'would', 'better']"
BBQ - Control (Texas BBQ),Product Improvement,I would add a sweetness to the bar possibly more a of a sweet BBQ flavor.,75.64,,"['would', 'add', 'sweetness', 'bar', 'possibly', 'sweet', 'bbq', 'flavor']"
BBQ - Test 13,Product Improvement,I would attempt to add a bit of sweetness to the bar.,49.39,,"['would', 'attempt', 'add', 'bit', 'sweetness', 'bar']"
BBQ - Test 14,Product Improvement,Lower the BBQ flavor and a little sweetness.,17.96,,"['low', 'bbq', 'flavor', 'little', 'sweetness']"
BBQ - Control (Texas BBQ),Product Improvement,"less salt, a little more sweetness",49.64,,"['less', 'salt', 'little', 'sweetness']"
BBQ - Test 13,Product Improvement,Maybe a little more textures or bigger chunks of nut,0,,"['maybe', 'little', 'texture', 'big', 'chunk', 'nut']"
BBQ - Test 14,Product Improvement,"A little more diverse texture, color and flavor",0,,"['little', 'diverse', 'texture', 'color', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,The peanut flavor is overpowering that it's hard to find the BBQ flavor. It's very odd. My first bite all I tasted was peanut. After a few bites I tasted the BBQ flavor.,-45.76,,"['peanut', 'flavor', 'overpower', 'hard', 'find', 'bbq', 'flavor', 'odd', 'first', 'bite', 'taste', 'peanut', 'bite', 'taste', 'bbq', 'flavor']"
BBQ - Test 13,Product Improvement,The BBQ flavor is way too strong!!!! It's overwheelming,0,,"['bbq', 'flavor', 'way', 'strong', 'overwheelming']"
BBQ - Test 14,Product Improvement,Tone down the BBQ flavor. It's a bit munch.,0,,"['tone', 'bbq', 'flavor', 'bit', 'munch']"
BBQ - Control (Texas BBQ),Product Improvement,More bbq.  It seems like it has less of a punch of the bbq flavor than the others.,36.12,,"['bbq', 'seem', 'like', 'less', 'punch', 'bbq', 'flavor', 'others']"
BBQ - Test 13,Product Improvement,Stronger bbq flavor upfront,38.18,,"['strong', 'bbq', 'flavor', 'upfront']"
BBQ - Test 14,Product Improvement,I like the bbq flavor but it takes time to kick in.  I would like more bbq flavor upfront,61.24,,"['like', 'bbq', 'flavor', 'take', 'time', 'kick', 'would', 'like', 'bbq', 'flavor', 'upfront']"
BBQ - Control (Texas BBQ),Product Improvement,The bar could be slightly harder or crunchier.,0,,"['bar', 'could', 'slightly', 'harder', 'crunchier']"
BBQ - Test 13,Product Improvement,I think the bbq flavor is very strong and different to this type of texture and flavor,55.63,,"['think', 'bbq', 'flavor', 'strong', 'different', 'type', 'texture', 'flavor']"
BBQ - Test 14,Product Improvement,The bbq flavor is off putting but not as strong on this sample,-55.04,,"['bbq', 'flavor', 'put', 'strong', 'sample']"
BBQ - Control (Texas BBQ),Product Improvement,taste,0,,['taste']
BBQ - Test 13,Product Improvement,"I honestly have no idea, It's just bad",-40.19,,"['honestly', 'idea', 'bad']"
BBQ - Test 14,Product Improvement,taste,0,,['taste']
BBQ - Control (Texas BBQ),Product Improvement,maybe just a little sweeter,0,,"['maybe', 'little', 'sweeter']"
BBQ - Test 13,Product Improvement,"maybe a slight bit sweeter. sweet, salty and smoke go well together",62.49,,"['maybe', 'slight', 'bit', 'sweet', 'sweet', 'salty', 'smoke', 'go', 'well', 'together']"
BBQ - Test 14,Product Improvement,make a little sweeter,0,,"['make', 'little', 'sweeter']"
BBQ - Control (Texas BBQ),Product Improvement,"This bar hits a lot of my snacking ideals, I don't think any changes would necessarily improve it. There could be variations of sweet barbecue, spicy barbecue and just this current version as the standard base barbecue.",77.17,,"['bar', 'hit', 'lot', 'snack', 'ideal', 'dont', 'think', 'change', 'would', 'necessarily', 'improve', 'could', 'variations', 'sweet', 'barbecue', 'spicy', 'barbecue', 'current', 'version', 'standard', 'base', 'barbecue']"
BBQ - Test 13,Product Improvement,"My bar was quite crumbled despite being shipped in a box with packaging paper. Furthermore, the product fell apart more readily in my mouth when chewing. This isn't necessarily a bad thing, as flavor can be distributed more effectively, but it was unexpected for a crunchy granola bar. I'm more used to feeling the texture of the ingredients when chewing a bar and this felt more airy or buttery.",63.3,,"['bar', 'quite', 'crumble', 'despite', 'ship', 'box', 'package', 'paper', 'furthermore', 'product', 'fell', 'apart', 'readily', 'mouth', 'chew', 'isnt', 'necessarily', 'bad', 'thing', 'flavor', 'distribute', 'effectively', 'unexpected', 'crunchy', 'granola', 'bar', 'im', 'use', 'feeling', 'texture', 'ingredient', 'chew', 'bar', 'felt', 'airy', 'buttery']"
BBQ - Test 14,Product Improvement,"The onion flavor is overpowering. It is initially very strong and supersedes the anticipated barbecue flavor. While chewing, the bar begins to taste more like a peanut but the after flavor is again more like an onion.",78.34,,"['onion', 'flavor', 'overpower', 'initially', 'strong', 'supersedes', 'anticipate', 'barbecue', 'flavor', 'chew', 'bar', 'begin', 'taste', 'like', 'peanut', 'flavor', 'like', 'onion']"
BBQ - Control (Texas BBQ),Product Improvement,Slightly more BBQ flavoring.,0,,"['slightly', 'bbq', 'flavoring']"
BBQ - Test 13,Product Improvement,A little stronger BBQ flavoring.,31.97,,"['little', 'strong', 'bbq', 'flavoring']"
BBQ - Test 14,Product Improvement,A little less hard/crunchy.,0,,"['little', 'less', 'hardcrunchy']"
BBQ - Control (Texas BBQ),Product Improvement,"Less peanut butter, more BBQ. Or more of a meaty taste.",0,,"['less', 'peanut', 'butter', 'bbq', 'meaty', 'taste']"
BBQ - Test 13,Product Improvement,Not so much of a peanut butter flavor and more of BBQ.,0,,"['much', 'peanut', 'butter', 'flavor', 'bbq']"
BBQ - Test 14,Product Improvement,"More smoky taste, less peanut butter.",0,,"['smoky', 'taste', 'less', 'peanut', 'butter']"
BBQ - Control (Texas BBQ),Product Improvement,This sample did have a bit more seasoning as well but it wasnt overpowering.,17.34,,"['sample', 'bit', 'season', 'well', 'wasn\x92t', 'overpower']"
BBQ - Test 13,Product Improvement,I think the only thing I would change about it would be the amount of crunchiness because I made a bit of a mess.,-36.12,,"['think', 'thing', 'would', 'change', 'would', 'amount', 'crunchiness', 'make', 'bit', 'mess']"
BBQ - Test 14,Product Improvement,I think will change the way the product looks on the outside and how its covered in kind of coloring.,0,,"['think', 'change', 'way', 'product', 'look', 'outside', 'it\x92s', 'cover', 'kind', 'coloring']"
BBQ - Control (Texas BBQ),Product Improvement,I would make the BBQ less strong and also the hardiness a little more softers.,46.01,,"['would', 'make', 'bbq', 'less', 'strong', 'also', 'hardiness', 'little', 'softers']"
BBQ - Test 13,Product Improvement,i would make the BBQ less strong,46.01,,"['would', 'make', 'bbq', 'less', 'strong']"
BBQ - Test 14,Product Improvement,i would just change the strong of the BBQ,51.06,,"['would', 'change', 'strong', 'bbq']"
BBQ - Control (Texas BBQ),Product Improvement,I wouldnt change a thing.,0,,"['wouldn\x92t', 'change', 'thing']"
BBQ - Test 13,Product Improvement,I wouldnt change anything about this product its perfect as is.,57.19,,"['wouldn\x92t', 'change', 'anything', 'product', 'it\x92s', 'perfect']"
BBQ - Test 14,Product Improvement,I wouldnt change a thing,0,,"['wouldn\x92t', 'change', 'thing']"
BBQ - Control (Texas BBQ),Product Improvement,"Nothing, it is just right",0,,"['nothing', 'right']"
BBQ - Test 13,Product Improvement,I do not like the taste of the product and its just confusing to me to eat BBQ in a bar.,-46.06,,"['like', 'taste', 'product', 'confuse', 'eat', 'bbq', 'bar']"
BBQ - Test 14,Product Improvement,I am not sure what to change to make it better but I like it a little bit.,57.46,,"['sure', 'change', 'make', 'good', 'like', 'little', 'bit']"
BBQ - Control (Texas BBQ),Product Improvement,It has a little of an aftertaste,0,,"['little', 'aftertaste']"
BBQ - Test 13,Product Improvement,nothing,0,,['nothing']
BBQ - Test 14,Product Improvement,too much barbeque flavor and has an unpleasant aftertaste,-47.67,,"['much', 'barbeque', 'flavor', 'unpleasant', 'aftertaste']"
BBQ - Control (Texas BBQ),Product Improvement,It is lacking in the smoky BBQ flavor,0,,"['lack', 'smoky', 'bbq', 'flavor']"
BBQ - Test 13,Product Improvement,"It tastes like it's missing something. Almost like this is what I would eat if I really wanted BBQ chips but I'm trying to eat healthier. I'd eat it, but I wouldn't be happy about it and I'd probably end up eating the chips anyway. Lol.",15.38,,"['taste', 'like', 'miss', 'something', 'almost', 'like', 'would', 'eat', 'really', 'wanted', 'bbq', 'chip', 'im', 'try', 'eat', 'healthy', 'id', 'eat', 'wouldnt', 'happy', 'id', 'probably', 'end', 'eat', 'chip', 'anyway', 'lol']"
BBQ - Test 14,Product Improvement,Can't think of anything I'd change; this one is good.,44.04,,"['cant', 'think', 'anything', 'id', 'change', 'one', 'good']"
BBQ - Control (Texas BBQ),Product Improvement,Less crunchy,0,,"['less', 'crunchy']"
BBQ - Test 13,Product Improvement,Make it sweeter,0,,"['make', 'sweeter']"
BBQ - Test 14,Product Improvement,Make the flavor stronger,38.18,,"['make', 'flavor', 'strong']"
BBQ - Control (Texas BBQ),Product Improvement,I would just make it a little bit softer.,0,,"['would', 'make', 'little', 'bit', 'soft']"
BBQ - Test 13,Product Improvement,I would just make this product a bit larger.,0,,"['would', 'make', 'product', 'bit', 'large']"
BBQ - Test 14,Product Improvement,I would also make a softer version of this bar.,0,,"['would', 'also', 'make', 'soft', 'version', 'bar']"
BBQ - Control (Texas BBQ),Product Improvement,Needs more flavor.,0,,"['need', 'flavor']"
BBQ - Test 13,Product Improvement,"Needs a little bit more flavor, like 10-20 percent stronger.",65.73,,"['need', 'little', 'bit', 'flavor', 'like', '1020', 'percent', 'stronger']"
BBQ - Test 14,Product Improvement,Strong after taste.  I would be looking for a mint or mouthwash after finishing it.,51.06,,"['strong', 'taste', 'would', 'look', 'mint', 'mouthwash', 'finishing']"
BBQ - Control (Texas BBQ),Product Improvement,nothing substantial comes to mind. maybe a darker color to which I associate bbq being,-15.11,,"['nothing', 'substantial', 'come', 'mind', 'maybe', 'darker', 'color', 'associate', 'bbq']"
BBQ - Test 13,Product Improvement,nothing comes to mind,0,,"['nothing', 'come', 'mind']"
BBQ - Test 14,Product Improvement,nothing comes to mind,0,,"['nothing', 'come', 'mind']"
BBQ - Control (Texas BBQ),Product Improvement,I wouldn't make any changes to this product.,0,,"['wouldnt', 'make', 'change', 'product']"
BBQ - Test 13,Product Improvement,I would use cashews instead of peanuts.,0,,"['would', 'use', 'cashew', 'instead', 'peanut']"
BBQ - Test 14,Product Improvement,"The smokey taste, and the lingering aftertaste, are not appealing. I would enjoy the BBQ flavor without the smokiness. The bar tastes as if it's been burnt/spent too much time on the grill.",-38.75,,"['smokey', 'taste', 'linger', 'aftertaste', 'appeal', 'would', 'enjoy', 'bbq', 'flavor', 'without', 'smokiness', 'bar', 'taste', 'burntspent', 'much', 'time', 'grill']"
BBQ - Control (Texas BBQ),Product Improvement,Maybe make it a touch more salty.,0,,"['maybe', 'make', 'touch', 'salty']"
BBQ - Test 13,Product Improvement,Make a bar a little bigger,0,,"['make', 'bar', 'little', 'big']"
BBQ - Test 14,Product Improvement,"I like that its sweet and savory, but after taking another bite I'm looking for more savory than sweet. Maybe very slightly tone down sweetness",89.23,,"['like', 'sweet', 'savory', 'take', 'another', 'bite', 'im', 'look', 'savory', 'sweet', 'maybe', 'slightly', 'tone', 'sweetness']"
BBQ - Control (Texas BBQ),Product Improvement,The overall taste,0,,"['overall', 'taste']"
BBQ - Test 13,Product Improvement,I think adding a little more nut taste with this one would make the flavor better,44.04,,"['think', 'add', 'little', 'nut', 'taste', 'one', 'would', 'make', 'flavor', 'well']"
BBQ - Test 14,Product Improvement,Make it more sweet,50.95,,"['make', 'sweet']"
BBQ - Control (Texas BBQ),Product Improvement,better flavor,44.04,,"['well', 'flavor']"
BBQ - Test 13,Product Improvement,better flavor,44.04,,"['well', 'flavor']"
BBQ - Test 14,Product Improvement,"it has good flavor, but i think it could be a bit bolder",57.89,,"['good', 'flavor', 'think', 'could', 'bite', 'bolder']"
BBQ - Control (Texas BBQ),Product Improvement,Nothing,0,,['nothing']
BBQ - Test 13,Product Improvement,Nothing,0,,['nothing']
BBQ - Test 14,Product Improvement,"nothing, it's flavorful",0,,"['nothing', 'flavorful']"
BBQ - Control (Texas BBQ),Product Improvement,More barbecue I wouldve liked. The bar wasnt as robust as the previous bar where I liked the strong flavor. Adding more spice or flavor to get a fuller first bite is what I recommend.,92.35,,"['barbecue', 'would\x92ve', 'like', 'bar', 'wasn\x92t', 'robust', 'previous', 'bar', 'like', 'strong', 'flavor', 'add', 'spice', 'flavor', 'get', 'fuller', 'first', 'bite', 'recommend']"
BBQ - Test 13,Product Improvement,I would increase the barbecue flavor and strengthen the after taste. This would make the flavor more bold and craveable. The first bite is a bit flat and I think more barbecue flavor can fix that.,75.74,,"['would', 'increase', 'barbecue', 'flavor', 'strengthen', 'taste', 'would', 'make', 'flavor', 'bold', 'craveable', 'first', 'bite', 'bit', 'flat', 'think', 'barbecue', 'flavor', 'fix']"
BBQ - Test 14,Product Improvement,If I could change something I would make it a bit softer because it breaks apart easily.,34,,"['could', 'change', 'something', 'would', 'make', 'bit', 'soft', 'break', 'apart', 'easily']"
BBQ - Control (Texas BBQ),Product Improvement,"Maybe adding more bbq, the flavor is fine. There just needs to be more bbq",20.23,,"['maybe', 'add', 'bbq', 'flavor', 'fine', 'need', 'bbq']"
BBQ - Test 13,Product Improvement,The taste of this I very weird and leaves a nasty aftertaste. Itd like a smoky bbq but not a good one. When you first bite it you dont get any flavor. Its only in the aftertaste.,-63.16,,"['taste', 'weird', 'leave', 'nasty', 'aftertaste', 'it\x92d', 'like', 'smoky', 'bbq', 'good', 'one', 'first', 'bite', 'don\x92t', 'get', 'flavor', 'it\x92s', 'aftertaste']"
BBQ - Test 14,Product Improvement,Having more of the BBQ taste and a little more sweetness.,49.64,,"['bbq', 'taste', 'little', 'sweetness']"
BBQ - Control (Texas BBQ),Product Improvement,It would be better if it was less salty,44.04,,"['would', 'well', 'less', 'salty']"
BBQ - Test 13,Product Improvement,I would make the biscuit a bit thicker,0,,"['would', 'make', 'biscuit', 'bit', 'thicker']"
BBQ - Test 14,Product Improvement,I would dial down on the smoke flavor .,0,,"['would', 'dial', 'smoke', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,I would maybe leave the nuts in bigger pieces.,-36.12,,"['would', 'maybe', 'leave', 'nut', 'big', 'piece']"
BBQ - Test 13,Product Improvement,nothing. I think it's perfect,-45.85,,"['nothing', 'think', 'perfect']"
BBQ - Test 14,Product Improvement,I think I would add a bit more of the bbq flavor,0,,"['think', 'would', 'add', 'bit', 'bbq', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,Can this product and use the first sample or last sample,0,,"['product', 'use', 'first', 'sample', 'last', 'sample']"
BBQ - Test 13,Product Improvement,Maybe less onion powder,0,,"['maybe', 'less', 'onion', 'powder']"
BBQ - Test 14,Product Improvement,Somehow mask the scent more I feel like my breath smells now,41.73,,"['somehow', 'mask', 'scent', 'feel', 'like', 'breath', 'smell']"
BBQ - Control (Texas BBQ),Product Improvement,"Maybe a little sweeter, like a sweet light BBQ flavor.",60.7,,"['maybe', 'little', 'sweeter', 'like', 'sweet', 'light', 'bbq', 'flavor']"
BBQ - Test 13,Product Improvement,"It has less BBQ flavor, so maybe a stronger BBQ flavor.",43.64,,"['less', 'bbq', 'flavor', 'maybe', 'strong', 'bbq', 'flavor']"
BBQ - Test 14,Product Improvement,Maybe a little more sweeter as i like sweet BBQ flavors.,69.69,,"['maybe', 'little', 'sweeter', 'like', 'sweet', 'bbq', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,The flavor is off,0,,['flavor']
BBQ - Test 13,Product Improvement,Add a little sweet,40.33,,"['add', 'little', 'sweet']"
BBQ - Test 14,Product Improvement,Mayb the appearance Mayb add a little sweet but with the bbq flavor very present,21.52,,"['mayb', 'appearance', 'mayb', 'add', 'little', 'sweet', 'bbq', 'flavor', 'present']"
BBQ - Control (Texas BBQ),Product Improvement,nothing,0,,['nothing']
BBQ - Test 13,Product Improvement,cut the bbq flavor,-27.32,,"['cut', 'bbq', 'flavor']"
BBQ - Test 14,Product Improvement,discontinue it,0,,['discontinue']
BBQ - Control (Texas BBQ),Product Improvement,"I would add more BBQ flavoring in, it seams like its missing a little bit.",7.72,,"['would', 'add', 'bbq', 'flavor', 'seam', 'like', 'miss', 'little', 'bit']"
BBQ - Test 13,Product Improvement,"Add more flavoring either stronger BBQ and/or smoke, probably both",43.36,,"['add', 'flavor', 'either', 'strong', 'bbq', 'andor', 'smoke', 'probably']"
BBQ - Test 14,Product Improvement,Nothing I believe this one is my favorite.,45.88,,"['nothing', 'believe', 'one', 'favorite']"
BBQ - Control (Texas BBQ),Product Improvement,"I feel like it's too sweet, I wish it was more savory. I can see myself feeling sick afterwards.",65.97,,"['feel', 'like', 'sweet', 'wish', 'savory', 'see', 'feel', 'sick', 'afterwards']"
BBQ - Test 13,Product Improvement,I really don't like how it's so crumbly,-33.74,,"['really', 'dont', 'like', 'crumbly']"
BBQ - Test 14,Product Improvement,"It's very crumbly, and it makes quite a mess. Otherwise, I think it's an interesting take on the Nature Valley brand.",-2.4,,"['crumbly', 'make', 'quite', 'mess', 'otherwise', 'think', 'interest', 'take', 'nature', 'valley', 'brand']"
BBQ - Control (Texas BBQ),Product Improvement,Honestly for this product I can't think of anything that I would want to change except to maybe make it bigger because I would want more,55.74,,"['honestly', 'product', 'cant', 'think', 'anything', 'would', 'want', 'change', 'except', 'maybe', 'make', 'big', 'would', 'want']"
